,Provider,Name,Longitude,Latitude,Elevation,year,month,HNsum,HSmean_gapfill,HSmax_gapfill
622044,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,1,22.0,7.19354838709677,16.0
622045,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,2,81.0,29.3103448275862,55.0
622046,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,3,75.0,18.4516129032258,37.0
622047,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,4,61.0,3.0,43.0
622048,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,5,,0.0,0.0
622049,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,6,,,
622050,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,7,,,
622051,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,8,,,
622052,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,9,,,
622053,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,10,59.0,3.58064516129032,19.0
622054,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,11,51.0,2.6,46.0
622055,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1964,12,146.0,60.6774193548387,96.0
622056,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,1,128.0,76.8387096774194,94.0
622057,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,2,117.0,94.5,122.0
622058,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,3,83.0,78.0,111.0
622059,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,4,156.0,11.5666666666667,42.0
622060,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,5,,0.354838709677419,6.0
622061,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,6,,,
622062,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,7,,,
622063,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,8,,,
622064,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,9,,,
622065,CH_SLF,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0,1965,10,,0.0,0.0
