,Provider,Name,Longitude,Latitude,Elevation,year,month,HNsum,HSmean_gapfill,HSmax_gapfill
162948,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,1,,,
162949,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,2,,107.75,179.0
162950,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,3,,,
162951,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,4,,,
162952,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,5,,0.129032258064516,3.0
162953,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,6,,0.0,0.0
162954,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,7,,0.0,0.0
162955,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,8,,0.0,0.0
162956,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,9,,0.0,0.0
162957,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,10,,,
162958,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,11,,,
162959,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1969,12,,,
162960,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,1,,,
162961,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,2,,32.8214285714286,66.0
162962,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,3,,,
162963,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,4,,,
162964,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,5,,0.0,0.0
162965,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,6,,0.0,0.0
162966,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,7,,0.0,0.0
162967,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,8,,0.0,0.0
162968,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,9,,0.0,0.0
162969,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,10,,,
162970,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,11,,0.0333333333333333,1.0
162971,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1970,12,,1.35483870967742,11.0
162972,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,1,,15.3870967741935,23.0
162973,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,2,,10.8928571428571,22.0
162974,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,3,,14.1935483870968,30.0
162975,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,4,,0.0333333333333333,1.0
162976,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,5,,0.0,0.0
162977,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,6,,0.0,0.0
162978,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,7,,0.0,0.0
162979,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,8,,0.0,0.0
162980,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,9,,0.0,0.0
162981,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,10,,,
162982,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,11,,6.53333333333333,43.0
162983,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1971,12,,7.35483870967742,22.0
162984,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,1,,13.4193548387097,51.0
162985,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,2,,24.9310344827586,51.0
162986,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,3,,0.806451612903226,9.0
162987,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,4,,,
162988,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,5,,0.0645161290322581,2.0
162989,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,6,,0.0,0.0
162990,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,7,,0.0,0.0
162991,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,8,,0.0,0.0
162992,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,9,,0.0,0.0
162993,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,10,,,
162994,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,11,,1.3,6.0
162995,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1972,12,,0.161290322580645,2.0
162996,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,1,,4.19354838709677,12.0
162997,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,2,,19.5714285714286,36.0
162998,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,3,,31.2258064516129,59.0
162999,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,4,,,
163000,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,5,,0.0,0.0
163001,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,6,,0.0,0.0
163002,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,7,,0.0,0.0
163003,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,8,,0.0,0.0
163004,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,9,,0.0,0.0
163005,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,10,,,
163006,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,11,,1.3,10.0
163007,AT_HZB,Kreuzwirt,15.7933333333333,47.38,1038.0,1973,12,,9.74193548387097,17.0
