,Provider,Name,Longitude,Latitude,Elevation,year,month,HNsum,HSmean_gapfill,HSmax_gapfill
2412,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,1,,41.3870967741936,70.0
2413,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,2,,7.92857142857143,36.0
2414,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,3,,2.12903225806452,15.0
2415,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,4,,7.96666666666667,26.0
2416,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,5,,0.0,0.0
2417,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,6,,0.0,0.0
2418,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,7,,0.0,0.0
2419,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,8,,0.0,0.0
2420,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,9,,0.0,0.0
2421,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,10,,0.0,0.0
2422,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,11,,15.4666666666667,53.0
2423,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1977,12,,8.93548387096774,28.0
2424,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,1,,16.741935483871,40.0
2425,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,2,,72.8928571428572,126.0
2426,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,3,,16.9354838709677,40.0
2427,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,4,,0.733333333333333,9.0
2428,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,5,,0.032258064516129,1.0
2429,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,6,,0.0,0.0
2430,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,7,,0.0,0.0
2431,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,8,,0.0,0.0
2432,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,9,,0.0,0.0
2433,AT_HZB,Alberschwende,9.84916666666667,47.4583333333333,717.0,1978,10,,0.0,0.0
