,Provider,Name,Longitude,Latitude,Elevation,year,month,HNsum,HSmean_gapfill,HSmax_gapfill
821808,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,1,,0.161290322580645,1.0
821809,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,2,,0.928571428571429,4.0
821810,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,3,,0.387096774193548,3.0
821811,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,4,,0.6,15.0
821812,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,5,,0.0,0.0
821813,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,6,,0.0,0.0
821814,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,7,,0.0,0.0
821815,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,8,,0.0,0.0
821816,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,9,,0.0,0.0
821817,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,10,,0.516129032258065,6.0
821818,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,11,,0.0,0.0
821819,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1974,12,,0.774193548387097,6.0
821820,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,1,,0.0,0.0
821821,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,2,,0.892857142857143,6.0
821822,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,3,,1.35483870967742,9.0
821823,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,4,,0.7,8.0
821824,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,5,,0.0,0.0
821825,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,6,,0.0,0.0
821826,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,7,,0.0,0.0
821827,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,8,,0.0,0.0
821828,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,9,,0.0,0.0
821829,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,10,,0.0,0.0
821830,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,11,,0.7,4.0
821831,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1975,12,,4.16129032258065,13.0
821832,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,1,,1.2258064516129,6.0
821833,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,2,,2.20689655172414,7.0
821834,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,3,,0.0967741935483871,2.0
821835,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,4,,0.0333333333333333,1.0
821836,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,5,,0.0,0.0
821837,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,6,,0.0,0.0
821838,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,7,,0.0,0.0
821839,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,8,,0.0,0.0
821840,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,9,,0.0,0.0
821841,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,10,,0.0,0.0
821842,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,11,,0.0333333333333333,1.0
821843,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1976,12,,4.7741935483871,13.0
821844,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1977,1,,8.58064516129032,18.0
821845,DE_DWD,Gessertshausen_Wollishausen,10.7062,48.3244,483.0,1977,2,,0.107142857142857,2.0
